src_ip,src_port,dst_ip,dst_port,proto,service,conn_state,src_bytes,dst_bytes,duration,anomaly_score,label,type
192.168.1.32,48184,176.28.50.165,80,tcp,http,S3,3013,322,65.806012,0.1886,1,xss
192.168.1.32,48486,192.168.1.190,80,tcp,http,SF,3364,1572,17.494394,0.1884,1,xss
192.168.1.32,49596,192.168.1.190,80,tcp,http,S3,5578,2310,23.304202,0.1883,1,xss
192.168.1.32,48724,192.168.1.190,80,tcp,http,S3,5578,2310,16.120347,0.1881,1,xss
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,2501,0,312.961722,0.1881,0,normal
192.168.1.32,48172,176.28.50.165,80,tcp,http,S3,3022,322,65.749116,0.1881,1,xss
192.168.1.32,45900,176.28.50.165,80,tcp,http,S3,3004,322,65.746281,0.1881,1,xss
192.168.1.30,42230,18.184.104.180,80,tcp,-,SF,333,12183,1.173063,0.1874,1,injection
192.168.1.32,47682,176.28.50.165,80,tcp,http,S3,2449,322,65.72645,0.1872,1,xss
192.168.1.32,45786,176.28.50.165,80,tcp,http,S3,2680,322,65.816474,0.1872,1,xss
192.168.1.250,5353,224.0.0.251,5353,udp,dns,S0,2672,0,312.973353,0.187,0,normal
192.168.1.30,47982,192.168.1.184,443,tcp,ssl,S3,518,1727,61.156365,0.187,1,ddos
192.168.1.32,46244,176.28.50.165,80,tcp,http,S3,2977,322,65.73757,0.1869,1,xss
192.168.1.30,43876,192.168.1.184,443,tcp,ssl,S3,486,1791,60.464717,0.1863,1,ddos
192.168.1.32,48360,192.168.1.190,80,tcp,http,S3,5785,2379,11.746421,0.1863,1,xss
192.168.1.32,47898,192.168.1.190,80,tcp,http,S3,6067,2473,10.97364,0.1861,1,xss
192.168.1.32,45282,192.168.1.190,80,tcp,-,SHR,3133,1495,9.983384,0.186,1,xss
192.168.1.30,32968,18.184.104.180,80,tcp,http,S2,250,12184,1.746027,0.1859,1,injection
192.168.1.36,38416,192.168.1.152,80,tcp,http,SF,358,483,248.362288,0.1859,1,xss
192.168.1.32,45950,192.168.1.190,80,tcp,http,S3,3148,1500,14.662445,0.1858,1,xss
192.168.1.31,41708,34.230.157.88,443,tcp,ssl,SF,780,6004,1.506508,0.1855,1,mitm
192.168.1.32,46176,176.28.50.165,80,tcp,http,S3,2044,322,65.743546,0.1848,1,xss
192.168.1.32,56094,192.168.1.190,80,tcp,http,S3,5785,2379,5.080987,0.1846,1,xss
192.168.1.32,37390,192.168.1.152,80,tcp,http,S3,5896,2402,7.139923,0.1844,1,xss
192.168.1.195,51750,192.168.1.79,9197,tcp,http,SF,202,22043,0.08472,0.1843,0,normal
192.168.1.30,44478,192.168.1.184,443,tcp,ssl,S1,454,1792,60.857126,0.184,1,ddos
192.168.1.32,48148,192.168.1.152,80,tcp,-,S3,2818,1376,5.132548,0.184,1,xss
192.168.1.30,45336,192.168.1.184,443,tcp,ssl,S3,502,1727,60.918557,0.1836,1,ddos
192.168.1.32,40018,192.168.1.152,80,tcp,http,S3,5377,2229,5.946928,0.1836,1,xss
192.168.1.195,53051,192.168.1.79,9197,tcp,http,SF,202,22043,0.034066,0.1833,0,normal
192.168.1.32,42580,192.168.1.152,80,tcp,http,S3,5377,2229,5.184754,0.1832,1,xss
192.168.1.32,45532,192.168.1.190,80,tcp,http,S3,2668,1340,16.203412,0.1832,1,xss
192.168.1.32,53890,192.168.1.190,80,tcp,http,S3,5416,2256,5.441298,0.1832,1,xss
192.168.1.32,46082,192.168.1.190,80,tcp,http,SF,5608,2320,10.025342,0.1831,1,xss
192.168.1.32,52270,192.168.1.195,80,tcp,-,RSTRH,0,3165,125.276362,0.1831,1,xss
192.168.1.152,46990,216.58.199.74,443,tcp,ssl,S1,1511,2850,0.155673,0.1828,0,normal
192.168.1.190,44902,192.168.1.152,1880,tcp,http,SF,644,28594,5.063385,0.1827,0,normal
192.168.1.32,47964,192.168.1.190,80,tcp,http,S3,3142,1498,11.056528,0.1825,1,xss
192.168.1.32,48170,192.168.1.190,80,tcp,http,S3,3940,1764,12.585205,0.1825,1,xss
192.168.1.180,41668,192.168.1.190,53,udp,dns,SF,1445,1455,40.672604,0.1819,0,normal
192.168.1.32,38560,192.168.1.152,80,tcp,http,SF,8692,514,3.119179,0.1817,1,xss
192.168.1.32,48714,192.168.1.152,80,tcp,http,S3,3355,1555,10.896904,0.1813,1,xss
192.168.1.34,54084,101.119.11.11,80,tcp,-,SF,1,0,94.886663,0.1813,1,mitm
192.168.1.30,54252,192.168.1.194,80,tcp,-,S1,0,0,319.377828,0.1813,1,ddos
192.168.1.152,60092,91.189.92.19,443,tcp,-,RSTO,0,108696,3.10254,0.1809,0,normal
192.168.1.32,48358,192.168.1.190,80,tcp,http,S3,3940,1764,11.746581,0.1808,1,xss
192.168.1.32,45830,192.168.1.190,80,tcp,http,S3,2815,1389,9.740393,0.1806,1,xss
192.168.1.32,57772,192.168.1.190,80,tcp,http,S3,4711,2021,5.086243,0.1805,1,xss
192.168.1.30,34382,18.184.104.180,80,tcp,http,S2,546,12184,1.850685,0.1795,1,injection
192.168.1.30,34720,192.168.1.184,443,tcp,-,S1,470,1792,60.680922,0.1795,1,ddos
192.168.1.32,43148,192.168.1.152,80,tcp,http,S3,4159,1823,5.115237,0.1794,1,xss
192.168.1.32,46352,192.168.1.190,80,tcp,http,S3,3043,1465,9.738384,0.1794,1,xss
192.168.1.32,55524,192.168.1.190,80,tcp,http,S3,4267,1873,5.164897,0.1793,1,xss
192.168.1.195,51419,192.168.1.79,9197,tcp,http,SF,207,15586,0.036632,0.1793,0,normal
192.168.1.32,41506,192.168.1.152,80,tcp,http,S3,3106,1472,6.88457,0.1789,1,xss
192.168.1.32,49336,192.168.1.190,80,tcp,http,S3,2731,1361,19.070009,0.1789,1,xss
192.168.1.32,46110,192.168.1.190,80,tcp,http,S3,2191,1180,10.203215,0.1789,1,xss
192.168.1.30,34468,13.35.146.129,443,tcp,ssl,RSTO,315,6063,0.607026,0.1786,1,dos
192.168.1.36,38130,192.168.1.152,80,tcp,http,S3,2872,1394,8.043213,0.1786,1,xss
192.168.1.32,46548,192.168.1.190,80,tcp,http,S3,2974,1442,11.190799,0.1786,1,xss
192.168.1.30,46544,210.176.156.50,443,tcp,ssl,SF,407,3420,5.864708,0.1786,1,dos
192.168.1.193,49366,192.168.1.152,1880,tcp,http,RSTO,1387,819,15.441873,0.1784,0,normal
192.168.1.32,49000,192.168.1.190,80,tcp,http,S3,2803,1385,14.757322,0.1782,1,xss
192.168.1.32,54100,192.168.1.190,80,tcp,http,S3,4033,1795,7.018956,0.1782,1,xss
192.168.1.36,35798,192.168.1.190,80,tcp,-,S3,1834,1061,5.826741,0.1782,1,xss
192.168.1.31,34844,192.168.1.184,443,tcp,ssl,S1,502,1690,0.354387,0.1781,1,ddos
192.168.1.32,37750,192.168.1.152,80,tcp,http,S3,3466,1592,8.143905,0.1779,1,xss
192.168.1.32,41656,192.168.1.152,80,tcp,http,S3,3853,1721,6.875927,0.1779,1,xss
192.168.1.32,56064,192.168.1.195,80,tcp,-,RSTRH,0,3588,125.129911,0.1778,1,xss
192.168.1.32,33458,192.168.1.195,80,tcp,-,RSTRH,0,3564,125.144919,0.1778,1,xss
192.168.1.32,52360,192.168.1.195,80,tcp,-,RSTRH,0,3521,125.316106,0.1778,1,xss
192.168.1.32,52334,192.168.1.195,80,tcp,-,RSTRH,0,3472,125.194649,0.1778,1,xss
192.168.1.32,57440,192.168.1.195,80,tcp,http,RSTR,341,2725,127.347952,0.1778,1,xss
192.168.1.32,54622,192.168.1.195,80,tcp,-,RSTRH,0,3548,125.094368,0.1778,1,xss
192.168.1.32,55070,192.168.1.195,80,tcp,-,RSTRH,0,3319,125.049473,0.1778,1,xss
192.168.1.32,52358,192.168.1.195,80,tcp,-,RSTRH,0,3486,125.342832,0.1778,1,xss
192.168.1.32,54852,192.168.1.195,80,tcp,-,RSTRH,0,3415,125.10666,0.1778,1,xss
192.168.1.32,58662,192.168.1.195,80,tcp,-,RSTRH,0,3537,125.084611,0.1778,1,xss
192.168.1.32,52590,192.168.1.195,80,tcp,-,RSTRH,0,3759,125.165482,0.1778,1,xss
192.168.1.32,46614,192.168.1.152,80,tcp,http,S3,3187,1499,7.464965,0.1777,1,xss
192.168.1.32,37454,192.168.1.152,80,tcp,http,S3,3205,1505,7.159306,0.1777,1,xss
192.168.1.32,48570,192.168.1.190,80,tcp,http,S3,2812,1388,10.93165,0.1777,1,xss
192.168.1.32,55158,192.168.1.190,80,tcp,http,S3,2473,1275,7.881101,0.1775,1,xss
192.168.1.32,39294,192.168.1.152,80,tcp,http,S3,3316,1542,6.278604,0.1772,1,xss
192.168.1.32,45540,192.168.1.190,80,tcp,http,S3,2053,1134,9.984977,0.1772,1,xss
192.168.1.32,39370,192.168.1.152,80,tcp,http,S3,3355,1555,6.458153,0.1772,1,xss
192.168.1.195,51563,192.168.1.1,41952,tcp,http,S3,384,3882,6.964919,0.1771,0,normal
192.168.1.32,40878,192.168.1.152,80,tcp,http,S3,3163,1491,5.922597,0.177,1,xss
192.168.1.34,56226,172.217.194.157,443,tcp,ssl,RSTO,502,2924,0.331619,0.1769,1,mitm
192.168.1.32,39582,192.168.1.152,80,tcp,http,S3,3088,1466,7.010823,0.1765,1,xss
192.168.1.32,57786,192.168.1.190,80,tcp,http,S3,3010,1454,5.127767,0.1765,1,xss
192.168.1.32,55238,192.168.1.190,80,tcp,http,S3,2650,1334,7.732042,0.1765,1,xss
192.168.1.32,53426,192.168.1.190,80,tcp,http,S3,3043,1465,6.337913,0.1765,1,xss
192.168.1.32,43822,192.168.1.152,80,tcp,http,S3,3355,1555,5.106773,0.1765,1,xss
192.168.1.34,54728,104.16.163.13,443,tcp,ssl,SF,525,4085,0.426748,0.176,1,mitm
192.168.1.32,45928,192.168.1.190,80,tcp,http,S3,2332,1228,9.956337,0.176,1,xss
192.168.1.32,38630,192.168.1.152,80,tcp,http,S3,3112,1474,7.825636,0.176,1,xss
192.168.1.32,48296,192.168.1.190,80,tcp,http,S3,1948,1099,12.06337,0.176,1,xss
192.168.1.32,53208,192.168.1.190,80,tcp,http,S3,3001,1451,5.273314,0.1758,1,xss
192.168.1.32,46650,192.168.1.152,80,tcp,http,SF,330,483,150.446731,0.1757,1,xss
192.168.1.32,45562,176.28.50.165,80,tcp,http,S3,1495,322,65.843126,0.1755,1,xss
192.168.1.32,44444,192.168.1.190,80,tcp,-,SHR,1526,1442,10.408649,0.1752,1,xss
192.168.1.32,41486,192.168.1.152,80,tcp,-,S3,1792,1033,7.013475,0.1751,1,xss
192.168.1.32,59464,52.28.231.150,80,tcp,http,S1,5368,2310,0.695667,0.1744,1,xss
192.168.1.32,39892,192.168.1.152,80,tcp,http,S3,2692,1334,6.192172,0.1744,1,xss
192.168.1.32,48762,192.168.1.152,80,tcp,http,S3,2737,1349,10.835517,0.1741,1,xss
192.168.1.32,49186,192.168.1.152,80,tcp,http,SF,330,483,133.575282,0.174,1,xss
192.168.1.32,38056,192.168.1.152,80,tcp,-,S3,1984,1097,9.129882,0.1737,1,xss
192.168.1.32,45772,192.168.1.190,80,tcp,http,S3,2668,1340,9.552237,0.1737,1,xss
192.168.1.34,48218,216.58.196.142,443,tcp,ssl,SF,496,3109,0.40435,0.1736,1,mitm
192.168.1.32,46258,192.168.1.152,80,tcp,http,S3,3007,1439,5.123643,0.1734,1,xss
192.168.1.32,44702,192.168.1.152,80,tcp,-,SF,330,483,13.690067,0.1731,1,xss
192.168.1.32,46774,192.168.1.152,80,tcp,http,S3,2833,1381,5.807625,0.1729,1,xss
192.168.1.32,40012,192.168.1.152,80,tcp,http,S3,2797,1369,5.76691,0.1729,1,xss
192.168.1.32,47938,192.168.1.190,80,tcp,http,S3,2380,1244,11.143581,0.1729,1,xss
192.168.1.32,37450,192.168.1.152,80,tcp,http,S3,2980,1430,6.987233,0.1729,1,xss
192.168.1.32,41684,192.168.1.152,80,tcp,http,S3,2728,1346,6.980478,0.1727,1,xss
192.168.1.32,48550,192.168.1.152,80,tcp,http,S3,2572,1294,7.482788,0.1727,1,xss
192.168.1.32,40910,192.168.1.152,80,tcp,http,S3,2629,1313,6.191734,0.1727,1,xss
192.168.1.32,36706,192.168.1.152,80,tcp,http,S3,2329,1212,8.702413,0.1726,1,xss
192.168.1.32,44348,192.168.1.152,80,tcp,http,S1,3574,1629,8.305812,0.1726,1,xss
192.168.1.195,51544,192.168.1.1,41952,tcp,http,SF,383,3882,0.804243,0.1726,0,normal
192.168.1.32,43112,192.168.1.152,80,tcp,http,S3,2863,1391,5.117905,0.1725,1,xss
192.168.1.32,37478,192.168.1.152,80,tcp,http,S3,2701,1337,7.55134,0.1725,1,xss
192.168.1.32,56928,192.168.1.190,80,tcp,http,S3,2860,1404,5.07141,0.1725,1,xss
192.168.1.30,54260,192.168.1.194,80,tcp,-,S1,0,0,291.555968,0.1722,1,ddos
192.168.1.32,39852,192.168.1.152,80,tcp,http,S3,2500,1270,6.476584,0.1722,1,xss
192.168.1.32,40954,192.168.1.152,80,tcp,http,S3,2470,1260,6.856036,0.1722,1,xss
192.168.1.32,57646,192.168.1.190,80,tcp,http,S3,2950,1434,5.049313,0.1722,1,xss
192.168.1.32,40890,192.168.1.152,80,tcp,http,S3,2593,1301,6.261909,0.1722,1,xss
192.168.1.32,40980,192.168.1.152,80,tcp,http,S3,2737,1349,6.805027,0.172,1,xss
192.168.1.32,53692,192.168.1.190,80,tcp,http,S3,2713,1355,6.165222,0.172,1,xss
192.168.1.36,58482,176.28.50.165,80,tcp,-,SF,0,0,229.633785,0.1719,1,xss
192.168.1.152,47290,52.40.98.101,443,tcp,-,OTH,0,161,600.659907,0.1719,0,normal
192.168.1.32,42826,192.168.1.152,80,tcp,-,SHR,2122,1143,5.110494,0.1719,1,xss
192.168.1.32,47370,192.168.1.152,80,tcp,http,S3,2548,1286,5.08189,0.1718,1,xss
192.168.1.32,54426,192.168.1.190,80,tcp,http,S3,2737,1363,6.031819,0.1718,1,xss
192.168.1.30,53314,18.184.104.180,80,tcp,http,S2,221,12184,1.983099,0.1716,1,injection
192.168.1.32,46252,192.168.1.152,80,tcp,http,S3,2500,1270,5.184835,0.1715,1,xss
192.168.1.32,43728,192.168.1.152,80,tcp,http,S3,2530,1280,5.075773,0.1715,1,xss
192.168.1.32,54440,192.168.1.190,80,tcp,http,S3,2416,1256,5.347438,0.1715,1,xss
192.168.1.32,53302,192.168.1.190,80,tcp,http,S3,1975,1108,6.695069,0.1715,1,xss
192.168.1.32,58110,192.168.1.190,80,tcp,http,S3,2569,1307,5.091711,0.1715,1,xss
192.168.1.32,43674,192.168.1.152,80,tcp,http,S3,2530,1280,5.077872,0.1715,1,xss
192.168.1.32,53908,192.168.1.190,80,tcp,http,S3,2416,1256,5.419434,0.1715,1,xss
192.168.1.32,57758,192.168.1.190,80,tcp,http,SF,9670,519,0.008704,0.1715,1,xss
192.168.1.32,43748,192.168.1.152,80,tcp,http,S3,2734,1348,5.106772,0.1713,1,xss
192.168.1.32,58122,192.168.1.190,80,tcp,http,S3,2671,1341,5.104649,0.1713,1,xss
192.168.1.32,42620,192.168.1.152,80,tcp,http,S3,2728,1346,5.062872,0.1713,1,xss
192.168.1.195,50799,192.168.1.1,41952,tcp,http,SF,383,3882,0.830655,0.1712,0,normal
192.168.1.32,42628,192.168.1.152,80,tcp,http,S3,2344,1218,5.018722,0.171,1,xss
192.168.1.32,44112,192.168.1.152,80,tcp,http,S3,2329,1212,5.085191,0.171,1,xss
192.168.1.32,45026,192.168.1.152,80,tcp,http,S3,2290,1199,5.121824,0.1708,1,xss
192.168.1.32,48984,192.168.1.190,80,tcp,http,S3,1888,1079,14.776492,0.1708,1,xss
192.168.1.32,45884,192.168.1.152,80,tcp,http,S3,2461,1257,5.145413,0.1708,1,xss
192.168.1.32,54486,192.168.1.190,80,tcp,http,S3,2380,1244,6.427257,0.1707,1,xss
192.168.1.32,38788,192.168.1.152,80,tcp,http,S3,2311,1206,6.30524,0.1707,1,xss
192.168.1.30,42310,18.184.104.180,80,tcp,http,SF,255,12183,1.1404,0.1707,1,injection
192.168.1.32,41678,192.168.1.152,80,tcp,http,S3,2437,1249,6.980511,0.1707,1,xss
192.168.1.30,38366,18.184.104.180,80,tcp,-,SF,0,0,181.048426,0.1707,1,injection
192.168.1.32,52754,192.168.1.195,80,tcp,-,SF,1537,3091,6.739267,0.1707,1,xss
192.168.1.36,38410,192.168.1.152,80,tcp,http,S3,2209,1172,5.083855,0.1706,1,xss
192.168.1.32,57136,192.168.1.190,80,tcp,http,S3,2212,1187,5.068134,0.1706,1,xss
192.168.1.32,46158,192.168.1.190,80,tcp,http,S3,3001,1451,9.398477,0.1704,1,xss
192.168.1.30,35108,34.215.51.80,443,tcp,ssl,SF,368,3157,5.697623,0.1702,1,scanning
192.168.1.32,41708,192.168.1.152,80,tcp,http,S3,1903,1070,6.890442,0.1702,1,xss
192.168.1.32,37254,192.168.1.152,80,tcp,http,SF,2710,1340,2.730529,0.1697,1,xss
192.168.1.32,37250,192.168.1.152,80,tcp,http,SF,2680,1330,3.510202,0.1697,1,xss
192.168.1.192,8,192.168.1.152,0,icmp,-,OTH,616,392,10.037018,0.1696,0,normal
192.168.1.32,37380,192.168.1.152,80,tcp,http,S3,2092,1133,7.124524,0.1696,1,xss
192.168.1.32,56650,52.28.231.150,80,tcp,http,S1,3196,1586,4.047849,0.1696,1,xss
192.168.1.32,41908,192.168.1.152,80,tcp,http,S3,2800,1370,6.523798,0.1695,1,xss
192.168.1.30,43438,52.59.177.21,80,tcp,http,SF,283,12183,1.06862,0.1693,1,injection
192.168.1.30,51764,18.184.104.180,80,tcp,http,SF,371,11979,5.747949,0.1692,1,injection
192.168.1.32,46206,192.168.1.152,80,tcp,http,S3,2080,1129,5.06071,0.1692,1,xss
192.168.1.32,37248,192.168.1.152,80,tcp,http,SF,2353,1221,3.524853,0.1692,1,xss
192.168.1.32,37456,192.168.1.152,80,tcp,http,SF,2269,1192,2.567298,0.1692,1,xss
192.168.1.31,51828,52.59.177.21,80,tcp,http,SF,616,12183,1.373834,0.1692,1,injection
192.168.1.30,36150,192.168.1.184,443,tcp,-,SHR,448,1727,60.271196,0.1691,1,ddos
192.168.1.30,41010,52.59.177.21,80,tcp,http,SF,238,12183,3.588094,0.1688,1,injection
192.168.1.31,48386,52.59.177.21,80,tcp,http,SF,238,12183,3.848727,0.1688,1,injection
192.168.1.30,60448,18.184.104.180,80,tcp,http,SF,238,12183,4.230408,0.1688,1,injection
192.168.1.31,48284,52.59.177.21,80,tcp,http,SF,238,12183,3.312147,0.1688,1,injection
192.168.1.31,48236,52.59.177.21,80,tcp,http,SF,238,12183,3.297152,0.1688,1,injection
192.168.1.30,36660,18.184.104.180,80,tcp,http,SF,594,12183,1.333547,0.1687,1,injection
192.168.1.30,53310,101.119.11.11,80,tcp,-,SF,1,0,75.022078,0.1687,1,scanning
192.168.1.32,45028,192.168.1.190,80,tcp,-,OTH,2668,1340,5.020221,0.1684,1,xss
192.168.1.31,38774,192.168.1.194,21,tcp,ftp,RSTR,84,188,9.834665,0.1683,1,password
192.168.1.30,33820,192.168.1.194,21,tcp,ftp,RSTR,85,188,10.156724,0.1683,1,password
192.168.1.31,33378,192.168.1.190,21,tcp,ftp,RSTR,84,188,10.851317,0.1683,1,password
192.168.1.30,57686,192.168.1.194,21,tcp,ftp,RSTR,85,188,9.744137,0.1683,1,password
192.168.1.31,37658,192.168.1.194,21,tcp,ftp,RSTR,83,188,11.19704,0.1683,1,password
192.168.1.30,57330,192.168.1.190,21,tcp,ftp,RSTR,84,188,10.203455,0.1683,1,password
192.168.1.30,43992,192.168.1.194,21,tcp,ftp,RSTR,82,188,10.389285,0.1683,1,password
192.168.1.31,46968,192.168.1.194,21,tcp,ftp,RSTR,85,188,10.087481,0.1683,1,password
192.168.1.32,44962,192.168.1.152,80,tcp,http,S3,2995,1435,5.371802,0.1683,1,xss
192.168.1.31,60220,192.168.1.190,21,tcp,ftp,RSTR,84,188,10.089816,0.1683,1,password
192.168.1.30,49454,192.168.1.190,21,tcp,ftp,RSTR,85,188,11.309301,0.1683,1,password
192.168.1.31,50890,192.168.1.194,21,tcp,ftp,RSTR,82,188,9.621595,0.1683,1,password
192.168.1.30,46852,192.168.1.194,21,tcp,ftp,RSTR,85,188,10.295471,0.1683,1,password
192.168.1.30,53134,18.184.104.180,80,tcp,-,SH,212,12184,1.247764,0.1683,1,injection
192.168.1.31,52390,192.168.1.194,21,tcp,ftp,RSTR,84,188,10.999688,0.1683,1,password
192.168.1.30,39736,192.168.1.194,21,tcp,ftp,RSTR,84,188,10.127816,0.1683,1,password
192.168.1.30,44098,192.168.1.190,21,tcp,ftp,RSTR,85,188,10.169006,0.1683,1,password
192.168.1.31,44096,192.168.1.194,21,tcp,ftp,RSTR,86,188,9.778537,0.1681,1,password
192.168.1.30,38234,192.168.1.194,21,tcp,ftp,RSTR,87,188,10.092589,0.1681,1,password
192.168.1.30,49268,192.168.1.190,21,tcp,ftp,RSTR,87,188,10.253187,0.1681,1,password
192.168.1.31,47588,192.168.1.190,21,tcp,ftp,RSTR,88,188,9.914936,0.1681,1,password
192.168.1.30,37856,192.168.1.194,21,tcp,ftp,RSTR,86,188,10.088483,0.1681,1,password
192.168.1.31,43422,192.168.1.194,21,tcp,ftp,RSTR,87,188,9.591736,0.1681,1,password
192.168.1.31,34762,192.168.1.190,21,tcp,ftp,RSTR,90,188,10.07908,0.1681,1,password
192.168.1.31,59548,18.184.104.180,80,tcp,http,SF,212,12183,1.452798,0.1679,1,injection
192.168.1.31,52142,52.59.177.21,80,tcp,http,SF,252,12183,1.458326,0.1679,1,injection
192.168.1.30,38418,18.184.104.180,80,tcp,http,SF,266,12183,2.315138,0.1679,1,injection
192.168.1.32,48054,192.168.1.152,80,tcp,-,S3,1990,1099,5.509638,0.1678,1,xss
192.168.1.30,35002,18.184.104.180,80,tcp,http,SF,504,12183,1.505627,0.1678,1,injection
192.168.1.195,51638,104.74.46.180,80,tcp,http,SF,213,4603,60.045711,0.1677,0,normal
192.168.1.31,50206,52.59.177.21,80,tcp,http,SF,430,12183,1.485408,0.1676,1,injection
192.168.1.30,42594,192.168.1.194,21,tcp,ftp,RSTR,91,188,10.575657,0.1676,1,password
192.168.1.30,34982,18.184.104.180,80,tcp,http,SF,460,12183,1.538865,0.1676,1,injection
192.168.1.32,47532,192.168.1.190,80,tcp,http,S3,1948,1099,9.978845,0.1674,1,xss
192.168.1.31,36134,18.184.104.180,80,tcp,http,SF,258,12183,1.304584,0.1674,1,injection
192.168.1.31,49514,52.59.177.21,80,tcp,http,SF,242,12183,1.484146,0.1674,1,injection
192.168.1.30,32902,18.184.104.180,80,tcp,http,SF,250,12183,1.342123,0.1674,1,injection
192.168.1.31,53196,52.59.177.21,80,tcp,http,SF,251,12183,1.370167,0.1674,1,injection
192.168.1.31,41606,52.59.177.21,80,tcp,http,SF,255,12183,1.137979,0.1674,1,injection
192.168.1.30,33364,18.184.104.180,80,tcp,http,SF,244,12183,1.487738,0.1674,1,injection
192.168.1.31,52662,52.59.177.21,80,tcp,http,SF,252,12183,1.327096,0.1674,1,injection
192.168.1.31,35164,18.184.104.180,80,tcp,http,SF,252,12183,1.318933,0.1674,1,injection
192.168.1.30,37886,18.184.104.180,80,tcp,http,SF,259,12183,1.284822,0.1674,1,injection
192.168.1.30,42888,52.59.177.21,80,tcp,http,SF,533,12183,1.408094,0.1673,1,injection
192.168.1.31,36160,18.184.104.180,80,tcp,http,SF,495,12183,1.373103,0.1673,1,injection
192.168.1.31,48388,18.184.104.180,80,tcp,http,SF,222,12183,1.411305,0.1671,1,injection
192.168.1.32,55872,18.194.169.124,80,tcp,-,SH,2935,0,77.254869,0.1671,1,xss
192.168.1.30,37940,18.184.104.180,80,tcp,http,SF,430,12183,1.376381,0.1671,1,injection
192.168.1.31,51342,52.59.177.21,80,tcp,http,SF,544,12183,1.444007,0.1671,1,injection
192.168.1.30,43244,52.59.177.21,80,tcp,http,SF,439,12183,1.291064,0.1671,1,injection
192.168.1.30,38028,18.184.104.180,80,tcp,http,SF,262,12183,1.239513,0.1671,1,injection
192.168.1.31,52624,52.59.177.21,80,tcp,http,SF,221,12183,1.312219,0.1671,1,injection
192.168.1.30,34250,18.184.104.180,80,tcp,http,SF,244,12183,1.537225,0.1671,1,injection
192.168.1.31,48302,18.184.104.180,80,tcp,http,SF,439,12183,1.3634,0.1671,1,injection
192.168.1.31,49326,52.59.177.21,80,tcp,http,SF,242,12183,1.472534,0.1671,1,injection
192.168.1.30,44028,52.59.177.21,80,tcp,http,SF,262,12183,1.189896,0.1671,1,injection
192.168.1.31,49998,18.184.104.180,80,tcp,http,SF,456,12183,1.407538,0.1671,1,injection
192.168.1.31,41552,18.184.104.180,80,tcp,http,SF,456,12183,1.290189,0.1671,1,injection
192.168.1.31,35950,18.184.104.180,80,tcp,http,SF,224,12183,1.353885,0.1671,1,injection
192.168.1.30,38016,18.184.104.180,80,tcp,http,SF,237,12183,1.116421,0.1669,1,injection
192.168.1.30,37496,52.59.177.21,80,tcp,http,SF,347,11979,2.867723,0.1669,1,injection
192.168.1.31,52792,52.59.177.21,80,tcp,http,SF,237,12183,1.385896,0.1669,1,injection
192.168.1.32,40818,18.194.169.124,80,tcp,http,S1,3196,1586,0.700576,0.1669,1,xss
192.168.1.31,35964,18.184.104.180,80,tcp,http,SF,242,12183,1.405823,0.1669,1,injection
192.168.1.30,37374,18.184.104.180,80,tcp,http,SF,231,12183,1.199742,0.1669,1,injection
192.168.1.30,41354,52.59.177.21,80,tcp,http,SF,244,12183,1.431876,0.1669,1,injection
192.168.1.31,41612,18.184.104.180,80,tcp,http,SF,227,12183,1.212861,0.1669,1,injection
192.168.1.31,60274,18.184.104.180,80,tcp,http,SF,242,12183,1.413616,0.1669,1,injection
192.168.1.30,58410,176.28.50.165,80,tcp,-,SF,209,1966,1.311912,0.1667,1,injection
192.168.1.30,42548,52.59.177.21,80,tcp,http,SF,553,12183,1.398751,0.1666,1,injection
192.168.1.30,41802,18.184.104.180,80,tcp,http,SF,541,12183,1.283516,0.1666,1,injection
192.168.1.31,51054,52.59.177.21,80,tcp,http,SF,553,12183,1.153979,0.1666,1,injection
192.168.1.195,65221,239.255.255.250,1900,udp,-,S0,4386,0,59.928337,0.1666,0,normal
192.168.1.30,35234,52.59.177.21,80,tcp,http,SF,547,12183,1.214113,0.1666,1,injection
192.168.1.31,48544,52.59.177.21,80,tcp,http,SF,212,12183,3.869202,0.1665,1,injection
192.168.1.30,41712,52.59.177.21,80,tcp,http,SF,456,12183,1.508056,0.1665,1,injection
192.168.1.30,41666,18.184.104.180,80,tcp,http,SF,221,12183,1.32254,0.1665,1,injection
192.168.1.31,50254,18.184.104.180,80,tcp,http,SF,269,12183,1.250155,0.1664,1,injection
192.168.1.30,41626,52.59.177.21,80,tcp,http,SF,335,12183,1.444325,0.1664,1,injection
192.168.1.30,36730,18.184.104.180,80,tcp,http,SF,487,12183,1.334709,0.1663,1,injection
192.168.1.30,43018,52.59.177.21,80,tcp,http,SF,615,12183,1.28833,0.1662,1,injection
192.168.1.31,58772,18.184.104.180,80,tcp,http,SF,347,11979,1.959048,0.1662,1,injection
192.168.1.30,36652,18.184.104.180,80,tcp,http,SF,611,12183,1.319215,0.1662,1,injection
192.168.1.31,52856,52.59.177.21,80,tcp,http,SF,286,12183,1.369761,0.1662,1,injection
192.168.1.31,36158,18.184.104.180,80,tcp,http,SF,286,12183,1.354295,0.1662,1,injection
192.168.1.31,34600,18.184.104.180,80,tcp,http,SF,618,12183,1.355792,0.1662,1,injection
192.168.1.30,41898,18.184.104.180,80,tcp,http,SF,612,12183,1.28385,0.1662,1,injection
